Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
3147	-	Base	1	0.00423482	0.00540572	0.0011709	-	-14640.7	1552.71	4.13586e-21	91268	neuroticism.nerves	MTAG.All	7	MTAG.All:7	0.0173754	0.243725036545921
3148	-	Base	1	0.00400285	0.00516963	0.00116678	-	-14340.1	1562.54	4.41664e-20	91211	neuroticism.nerves	MTAG.All	8	MTAG.All:8	0.0223605	0.179014333310972
3149	-	Base	1	0.00393741	0.00482786	0.000890444	-	-14042.7	1548.28	1.19112e-19	89136	neuroticism.nerves	MTAG.All	9	MTAG.All:9	0.0276664	0.142317395830321
3150	-	Base	1	0.00441169	0.00613608	0.00172439	-	-14590.7	1518.52	7.35873e-22	86865	neuroticism.nerves	MTAG.All	10	MTAG.All:10	0.0137294	0.321331594971375
3151	-	Base	1	0.00300057	0.00454652	0.00154595	-	24925.7	3075.39	5.28003e-16	91279	neuroticism.nervous	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.263408917331648
3152	-	Base	1	0.00248333	0.00413658	0.00165325	-	22405	3033.01	1.50114e-13	91307	neuroticism.nervous	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.351141163179053
3153	-	Base	1	0.00277209	0.00407258	0.00130048	-	23897.8	3065.73	6.43241e-15	91294	neuroticism.nervous	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.19205944504105
3154	-	Base	1	0.00209394	0.00309125	0.000997304	-	20825.3	3080.41	1.37481e-11	91283	neuroticism.nervous	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.104678157931572
3155	-	Base	1	0.00231787	0.00445575	0.00213788	-	21543.3	3028.32	1.1278e-12	91208	neuroticism.nervous	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.312641795997205
3156	-	Base	1	0.00367101	0.00483078	0.00115977	-	27424.3	3060.19	3.19988e-19	91315	neuroticism.nervous	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.229585920936603
3157	-	Base	1	0.00357979	0.00475212	0.00117232	-	27172.4	3074.01	9.62265e-19	91268	neuroticism.nervous	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.40690899253426
3158	-	Base	1	0.00293984	0.00389228	0.000952437	-	24589.2	3063.71	1.00748e-15	91211	neuroticism.nervous	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.259487704556287
3159	-	Base	1	0.00236885	0.00326593	0.000897079	-	21920.4	3041.73	5.73832e-13	91243	neuroticism.nervous	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0137731	0.171991055027554
3160	-	Base	1	0.00412291	0.00511108	0.000988178	-	28782	3036.16	2.54901e-21	91177	neuroticism.nervous	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00809323	0.50942701492482
3161	-	Base	1	0.003364	0.00490996	0.00154595	-	26589.4	3098.58	9.39289e-18	91279	neuroticism.nervous	Auto-ImpAll	1	Auto-ImpAll:1	0.0162222	0.207370147082393
3162	-	Base	1	0.0029848	0.00463805	0.00165325	-	25088	3098.65	5.6596e-16	91307	neuroticism.nervous	Auto-ImpAll	2	Auto-ImpAll:2	0.0110602	0.269868537639464
3163	-	Base	1	0.00299091	0.00429139	0.00130048	-	25196	3112.5	5.72086e-16	91294	neuroticism.nervous	Auto-ImpAll	3	Auto-ImpAll:3	0.0204449	0.146291251118861
3164	-	Base	1	0.00259367	0.00359097	0.000997304	-	23583.5	3134.87	5.35421e-14	91283	neuroticism.nervous	Auto-ImpAll	4	Auto-ImpAll:4	0.0264835	0.097935318217003
3165	-	Base	1	0.00278827	0.00492615	0.00213788	-	24056.8	3084.14	6.18291e-15	91208	neuroticism.nervous	Auto-ImpAll	5	Auto-ImpAll:5	0.0145977	0.191007487480905
3166	-	Base	1	0.00460567	0.00576544	0.00115977	-	31064.5	3095.43	1.06305e-23	91315	neuroticism.nervous	Auto-ImpAll	6	Auto-ImpAll:6	0.0214086	0.215131769475818
3167	-	Base	1	0.00409506	0.00526739	0.00117232	-	29345.2	3104.41	3.3011e-21	91268	neuroticism.nervous	Auto-ImpAll	7	Auto-ImpAll:7	0.0134214	0.305114220573115
3168	-	Base	1	0.00294413	0.00389657	0.000952437	-	24915.6	3101.87	9.55314e-16	91211	neuroticism.nervous	Auto-ImpAll	8	Auto-ImpAll:8	0.0178197	0.165217708491164
3169	-	Base	1	0.00259998	0.00349706	0.000897079	-	23161.2	3068.08	4.38283e-14	91243	neuroticism.nervous	Auto-ImpAll	9	Auto-ImpAll:9	0.0216992	0.119819163840142
3170	-	Base	1	0.00418654	0.00517472	0.000988178	-	29757.1	3114.74	1.25189e-21	91177	neuroticism.nervous	Auto-ImpAll	10	Auto-ImpAll:10	0.0139176	0.300809047536932
3171	-	Base	1	0.00221022	0.00375617	0.00154595	-	18508.7	2659.56	3.41939e-12	87048	neuroticism.nervous	Soft-ImpOnly	1	Soft-ImpOnly:1	0.014712	0.150232463295269
3172	-	Base	1	0.00261046	0.00426371	0.00165325	-	20682.5	2730.85	3.62891e-14	91307	neuroticism.nervous	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00835932	0.312281381739185
3173	-	Base	1	0.00180576	0.00310625	0.00130048	-	17308.3	2750.85	3.1345e-10	91294	neuroticism.nervous	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.136848726440475
3174	-	Base	1	0.0020218	0.0030191	0.000997304	-	18461.6	2779.25	3.08082e-11	91283	neuroticism.nervous	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.108959020457436
3175	-	Base	1	0.00184546	0.00398334	0.00213788	-	17210.3	2710.98	2.1763e-10	91208	neuroticism.nervous	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.146563951872295
3176	-	Base	1	0.00406056	0.00522033	0.00115977	-	25720.5	2728.63	4.25266e-21	91315	neuroticism.nervous	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.27437884736234
3177	-	Base	1	0.0035955	0.00476782	0.00117232	-	24264.5	2739.26	8.14337e-19	91268	neuroticism.nervous	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.298446137755864
3178	-	Base	1	0.00230974	0.00326217	0.000952437	-	19420.4	2728.76	1.10375e-12	91211	neuroticism.nervous	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.133554214080859
3179	-	Base	1	0.00216741	0.00306449	0.000897079	-	18611.9	2699.64	5.41598e-12	91243	neuroticism.nervous	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.150244352172135
3180	-	Base	1	0.0034374	0.00442558	0.000988178	-	23835.8	2752.86	4.77729e-18	91177	neuroticism.nervous	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.26065197115494
3181	-	Base	1	0.00305729	0.00460325	0.00154595	-	24838.8	3035.65	2.78308e-16	91279	neuroticism.nervous	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.161680962907337
3182	-	Base	1	0.00302596	0.00467921	0.00165325	-	24898.6	3054.46	3.59316e-16	91307	neuroticism.nervous	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.264192917510652
3183	-	Base	1	0.00246654	0.00376703	0.00130048	-	22584.6	3071.9	1.95267e-13	91294	neuroticism.nervous	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.131438041543659
3184	-	Base	1	0.00271662	0.00371392	0.000997304	-	23766.3	3087.19	1.37822e-14	91283	neuroticism.nervous	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.105800155003135
3185	-	Base	1	0.00250142	0.0046393	0.00213788	-	22354.9	3025.4	1.47881e-13	91208	neuroticism.nervous	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.156970556489872
3186	-	Base	1	0.00481744	0.00597721	0.00115977	-	31304.2	3049.92	1.02416e-24	91315	neuroticism.nervous	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.22914548005803
3187	-	Base	1	0.00393011	0.00510244	0.00117232	-	28324.7	3058.62	2.03306e-20	91268	neuroticism.nervous	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.269906599821441
3188	-	Base	1	0.00268223	0.00363467	0.000952437	-	23285.5	3036.48	1.73893e-14	91211	neuroticism.nervous	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.161718457958012
3189	-	Base	1	0.00260709	0.00350417	0.000897079	-	22756.8	3010.24	4.03752e-14	91243	neuroticism.nervous	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.127028883821552
3190	-	Base	1	0.00430747	0.00529564	0.000988178	-	29611.7	3055.86	3.32143e-22	91177	neuroticism.nervous	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.274026031859128
3191	-	Base	1	0.000545125	0.00209108	0.00154595	-	-2265.94	655.298	0.000544453	91279	neuroticism.nervous	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.0711574333329417
3192	-	Base	1	0.000642082	0.00229533	0.00165325	-	-2472.71	657.941	0.000171101	91307	neuroticism.nervous	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.147649182514315
3193	-	Base	1	0.00030565	0.00160613	0.00130048	-	-1711.41	660.691	0.00958841	91294	neuroticism.nervous	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.0416792233878193
3194	-	Base	1	0.000716567	0.00171387	0.000997304	-	-2641.38	667.492	7.58445e-05	91283	neuroticism.nervous	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.0907943285775829
3195	-	Base	1	0.000428584	0.00256646	0.00213788	-	-1937.42	632.981	0.00220756	83708	neuroticism.nervous	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0551869421223687
3196	-	Base	1	0.0012559	0.00241567	0.00115977	-	-3449.82	657.416	1.54145e-07	91315	neuroticism.nervous	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.135304453874853
3197	-	Base	1	0.00108903	0.00226136	0.00117232	-	-3232	662.338	1.06258e-06	91268	neuroticism.nervous	LifetimeMDD	7	LifetimeMDD:7	0.00805612	0.135180459079557
3198	-	Base	1	0.000445515	0.00139795	0.000952437	-	-2055.52	657.243	0.00176306	91211	neuroticism.nervous	LifetimeMDD	8	LifetimeMDD:8	0.0064324	0.0692610845096698
3199	-	Base	1	0.000438346	0.00133542	0.000897079	-	-2021.01	651.396	0.00191843	91243	neuroticism.nervous	LifetimeMDD	9	LifetimeMDD:9	0.00983546	0.0445679205649761
3200	-	Base	1	0.000840236	0.00182841	0.000988178	-	-2834.85	661.533	1.82514e-05	91177	neuroticism.nervous	LifetimeMDD	10	LifetimeMDD:10	0.00687512	0.122214012264513
3201	-	Base	1	0.00327283	0.00481878	0.00154595	-	-12430.2	1468.6	2.58461e-17	91279	neuroticism.nervous	GPpsy	1	GPpsy:1	0.0128612	0.254473144030106
3202	-	Base	1	0.00299519	0.00464844	0.00165325	-	-11897.9	1466.83	5.00761e-16	91307	neuroticism.nervous	GPpsy	2	GPpsy:2	0.0080945	0.370027796652048
3203	-	Base	1	0.00333145	0.00463194	0.00130048	-	-12636	1479.1	1.30703e-17	91294	neuroticism.nervous	GPpsy	3	GPpsy:3	0.0115608	0.288167773856481
3204	-	Base	1	0.00363413	0.00463143	0.000997304	-	-13202.4	1483.16	5.50899e-19	91283	neuroticism.nervous	GPpsy	4	GPpsy:4	0.0219505	0.165560237807795
3205	-	Base	1	0.00329009	0.00542797	0.00213788	-	-12382.2	1461.46	2.40283e-17	91208	neuroticism.nervous	GPpsy	5	GPpsy:5	0.0103024	0.319351801521975
3206	-	Base	1	0.00463481	0.00579458	0.00115977	-	-14794.5	1469.74	7.80655e-24	91315	neuroticism.nervous	GPpsy	6	GPpsy:6	0.0160539	0.288703056578152
3207	-	Base	1	0.00379732	0.00496965	0.00117232	-	-13396.2	1471.51	8.72617e-20	91268	neuroticism.nervous	GPpsy	7	GPpsy:7	0.00888044	0.427604938494039
3208	-	Base	1	0.0037699	0.00472234	0.000952437	-	-13420.6	1476.71	1.007e-19	91211	neuroticism.nervous	GPpsy	8	GPpsy:8	0.0156417	0.241016002096959
3209	-	Base	1	0.00273547	0.00363255	0.000897079	-	-11159.2	1441.37	9.77731e-15	91243	neuroticism.nervous	GPpsy	9	GPpsy:9	0.0192771	0.141902568332374
3210	-	Base	1	0.00424333	0.00523151	0.000988178	-	-14245	1480.82	6.60509e-22	91177	neuroticism.nervous	GPpsy	10	GPpsy:10	0.00727672	0.583137732384921
3211	-	Base	1	0.00201735	0.0035633	0.00154595	-	-13252	1993.21	2.95957e-11	91279	neuroticism.nervous	MTAG.Envs	1	MTAG.Envs:1	0.015205	0.132676751068727
3212	-	Base	1	0.00259405	0.0042473	0.00165325	-	-15137.7	2005.44	4.40962e-14	91307	neuroticism.nervous	MTAG.Envs	2	MTAG.Envs:2	0.012583	0.206155129937217
3213	-	Base	1	0.00148504	0.00278553	0.00130048	-	-11287.3	1977.47	1.14344e-08	91294	neuroticism.nervous	MTAG.Envs	3	MTAG.Envs:3	0.0177308	0.0837548221174453
3214	-	Base	1	0.00164365	0.00264095	0.000997304	-	-11871.5	1981.59	2.08695e-09	91283	neuroticism.nervous	MTAG.Envs	4	MTAG.Envs:4	0.0179436	0.0916009050580708
3215	-	Base	1	0.00207194	0.00420981	0.00213788	-	-12571.2	1868.89	1.73709e-11	83708	neuroticism.nervous	MTAG.Envs	5	MTAG.Envs:5	0.0115326	0.17965940030869
3216	-	Base	1	0.00331733	0.0044771	0.00115977	-	-16421.6	1926.84	1.5604e-17	88600	neuroticism.nervous	MTAG.Envs	6	MTAG.Envs:6	0.0137829	0.240684471337672
3217	-	Base	1	0.0026563	0.00382862	0.00117232	-	-15123.9	1985.8	2.61627e-14	91268	neuroticism.nervous	MTAG.Envs	7	MTAG.Envs:7	0.0147567	0.18000636998787
3218	-	Base	1	0.00247099	0.00342343	0.000952437	-	-14474.9	1966.7	1.83918e-13	91211	neuroticism.nervous	MTAG.Envs	8	MTAG.Envs:8	0.0170436	0.144980520547302
3219	-	Base	1	0.00232485	0.00322193	0.000897079	-	-14319.3	2005.83	9.41063e-13	91243	neuroticism.nervous	MTAG.Envs	9	MTAG.Envs:9	0.0184703	0.125869639366984
3220	-	Base	1	0.00322391	0.00421209	0.000988178	-	-16485.6	1965.7	5.00307e-17	91177	neuroticism.nervous	MTAG.Envs	10	MTAG.Envs:10	0.013524	0.238384353741497
3221	-	Base	1	0.00130043	0.00284638	0.00154595	-	-9154.48	1714.53	9.32839e-08	91279	neuroticism.nervous	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.0121645	0.106903695178593
3222	-	Base	1	0.0014147	0.00306795	0.00165325	-	-9419.58	1689.27	2.45954e-08	87384	neuroticism.nervous	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00692624	0.204252234978863
3223	-	Base	1	0.000709267	0.00200975	0.00130048	-	-6754.58	1712.17	7.97836e-05	91294	neuroticism.nervous	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.0141472	0.0501347969916308
3224	-	Base	1	0.00112395	0.00212126	0.000997304	-	-8457.3	1706.75	7.22561e-07	91283	neuroticism.nervous	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0138034	0.0814255907964704
3225	-	Base	1	0.00127343	0.00341131	0.00213788	-	-8656.64	1641.21	1.33093e-07	83708	neuroticism.nervous	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00810499	0.157116788546315
3226	-	Base	1	0.00287432	0.00403409	0.00115977	-	-13598.4	1713.96	2.1241e-15	91315	neuroticism.nervous	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.013897	0.206830251133338
3227	-	Base	1	0.0019049	0.00307723	0.00117232	-	-11359.8	1760.58	1.10164e-10	91268	neuroticism.nervous	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00980932	0.194192869638262
3228	-	Base	1	0.00132406	0.00227649	0.000952437	-	-9396.43	1743.2	7.03333e-08	91211	neuroticism.nervous	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.0121675	0.108819395931785
3229	-	Base	1	0.00115012	0.0020472	0.000897079	-	-8780.61	1747.82	5.06715e-07	91243	neuroticism.nervous	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.01492	0.0770857908847185
3230	-	Base	1	0.00197834	0.00296652	0.000988178	-	-10938.1	1664.08	4.92784e-11	86865	neuroticism.nervous	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.0061272	0.322878313095704
3231	-	Base	1	0.00331585	0.0048618	0.00154595	-	-12774.9	1499.28	1.58633e-17	91279	neuroticism.nervous	MTAG.All	1	MTAG.All:1	0.0221868	0.14945147565219
3232	-	Base	1	0.00347327	0.00512652	0.00165325	-	-12965.6	1484.9	2.51108e-18	87384	neuroticism.nervous	MTAG.All	2	MTAG.All:2	0.0137257	0.253048660541903
3233	-	Base	1	0.00261121	0.0039117	0.00130048	-	-11272.3	1490.13	3.88938e-14	91294	neuroticism.nervous	MTAG.All	3	MTAG.All:3	0.0235578	0.110842693290545
3234	-	Base	1	0.00295684	0.00395414	0.000997304	-	-11850.1	1475.61	9.69451e-16	91283	neuroticism.nervous	MTAG.All	4	MTAG.All:4	0.0299152	0.0988407231106595
3235	-	Base	1	0.00298849	0.00512636	0.00213788	-	-11188.1	1385.51	6.74399e-16	83708	neuroticism.nervous	MTAG.All	5	MTAG.All:5	0.0135967	0.219795244434311
3236	-	Base	1	0.00554001	0.00669978	0.00115977	-	-15887.6	1443.89	3.68103e-28	88600	neuroticism.nervous	MTAG.All	6	MTAG.All:6	0.0210239	0.263510100409534
3237	-	Base	1	0.00386216	0.00503449	0.00117232	-	-13692.6	1491.6	4.32002e-20	91268	neuroticism.nervous	MTAG.All	7	MTAG.All:7	0.0173754	0.222277472748829
3238	-	Base	1	0.00404397	0.00499641	0.000952437	-	-14084	1496.49	4.89881e-21	91211	neuroticism.nervous	MTAG.All	8	MTAG.All:8	0.0223605	0.180853290400483
3239	-	Base	1	0.00295277	0.00384985	0.000897079	-	-11856.4	1474.09	8.75106e-16	89136	neuroticism.nervous	MTAG.All	9	MTAG.All:9	0.0276664	0.106727655206315
3240	-	Base	1	0.00493794	0.00592612	0.000988178	-	-15105.5	1456.32	3.31169e-25	86865	neuroticism.nervous	MTAG.All	10	MTAG.All:10	0.0137294	0.359661747782132
3241	-	Base	1	0.00486942	0.00599813	0.0011287	-	28874	2647.77	1.09075e-27	91279	neuroticism.sensitivity	Auto-ImpOnly	1	Auto-ImpOnly:1	0.0113913	0.427468331094783
3242	-	Base	1	0.0028752	0.00415149	0.00127628	-	21872	2605.77	4.71103e-17	91307	neuroticism.sensitivity	Auto-ImpOnly	2	Auto-ImpOnly:2	0.00707217	0.406551313104747
3243	-	Base	1	0.00463399	0.00575564	0.00112165	-	28050.6	2634.31	1.77783e-26	91294	neuroticism.sensitivity	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0144335	0.321057955450861
3244	-	Base	1	0.00352359	0.0045179	0.000994309	-	24450.4	2631.3	1.51194e-20	91283	neuroticism.sensitivity	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0200036	0.176147793397189
3245	-	Base	1	0.00336353	0.00435913	0.000995606	-	23452.3	2584.83	1.15716e-19	91208	neuroticism.sensitivity	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00741382	0.453683795937857
3246	-	Base	1	0.00393814	0.00509717	0.00115903	-	25718.1	2618.29	9.00984e-23	91315	neuroticism.sensitivity	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0159897	0.246292300668555
3247	-	Base	1	0.00355111	0.00458952	0.0010384	-	24483.3	2625.6	1.11145e-20	91268	neuroticism.sensitivity	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00879752	0.40364898289518
3248	-	Base	1	0.00360454	0.0046299	0.00102535	-	24711.5	2629.34	5.54151e-21	91211	neuroticism.sensitivity	Auto-ImpOnly	8	Auto-ImpOnly:8	0.0113294	0.318158066623122
3249	-	Base	1	0.00402511	0.00504869	0.00102358	-	25966.4	2615.4	3.13588e-23	91243	neuroticism.sensitivity	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0137731	0.29224430229941
3250	-	Base	1	0.00391086	0.00527828	0.00136741	-	25393.3	2594.65	1.28278e-22	91177	neuroticism.sensitivity	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00809323	0.483226103792923
3251	-	Base	1	0.00440758	0.00553629	0.0011287	-	27667.7	2666.25	3.15427e-25	91279	neuroticism.sensitivity	Auto-ImpAll	1	Auto-ImpAll:1	0.0162222	0.27170050917878
3252	-	Base	1	0.00401565	0.00529193	0.00127628	-	26397.6	2662.2	3.55719e-23	91307	neuroticism.sensitivity	Auto-ImpAll	2	Auto-ImpAll:2	0.0110602	0.363072096345455
3253	-	Base	1	0.00509192	0.00621357	0.00112165	-	29819.9	2671.93	6.36674e-29	91294	neuroticism.sensitivity	Auto-ImpAll	3	Auto-ImpAll:3	0.0204449	0.2490557547359
3254	-	Base	1	0.00420498	0.00519929	0.000994309	-	27215.2	2681.81	3.37966e-24	91283	neuroticism.sensitivity	Auto-ImpAll	4	Auto-ImpAll:4	0.0264835	0.158777351936111
3255	-	Base	1	0.00378174	0.00477735	0.000995606	-	25318.5	2631.97	6.61023e-22	91208	neuroticism.sensitivity	Auto-ImpAll	5	Auto-ImpAll:5	0.0145977	0.259064099138905
3256	-	Base	1	0.00491774	0.00607676	0.00115903	-	29075	2649.98	5.22371e-28	91315	neuroticism.sensitivity	Auto-ImpAll	6	Auto-ImpAll:6	0.0214086	0.229708621768822
3257	-	Base	1	0.0035797	0.00461811	0.0010384	-	24795.4	2648.45	7.80877e-21	91268	neuroticism.sensitivity	Auto-ImpAll	7	Auto-ImpAll:7	0.0134214	0.266715841864485
3258	-	Base	1	0.00435783	0.00538318	0.00102535	-	27562.1	2667.94	5.11002e-25	91211	neuroticism.sensitivity	Auto-ImpAll	8	Auto-ImpAll:8	0.0178197	0.244551255071634
3259	-	Base	1	0.0043219	0.00534547	0.00102358	-	27129.8	2637.38	8.09451e-25	91243	neuroticism.sensitivity	Auto-ImpAll	9	Auto-ImpAll:9	0.0216992	0.199173241409822
3260	-	Base	1	0.00387329	0.00524071	0.00136741	-	25942.3	2663.5	2.03751e-22	91177	neuroticism.sensitivity	Auto-ImpAll	10	Auto-ImpAll:10	0.0139176	0.278301574984193
3261	-	Base	1	0.00221774	0.00334644	0.0011287	-	16852.9	2287.74	1.75009e-13	87048	neuroticism.sensitivity	Soft-ImpOnly	1	Soft-ImpOnly:1	0.014712	0.150743610657966
3262	-	Base	1	0.0035757	0.00485199	0.00127628	-	21956.2	2346.25	8.12804e-21	91307	neuroticism.sensitivity	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00835932	0.427750104075451
3263	-	Base	1	0.00305781	0.00417946	0.00112165	-	20383.8	2355.06	4.9145e-18	91294	neuroticism.sensitivity	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0131953	0.231734784355036
3264	-	Base	1	0.00259549	0.00358979	0.000994309	-	18919.8	2371.51	1.48769e-15	91283	neuroticism.sensitivity	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0185556	0.139876371553601
3265	-	Base	1	0.00232977	0.00332537	0.000995606	-	17485.2	2314.58	4.20861e-14	91208	neuroticism.sensitivity	Soft-ImpOnly	5	Soft-ImpOnly:5	0.0125915	0.185027200889489
3266	-	Base	1	0.00394287	0.00510189	0.00115903	-	22976.1	2337.83	8.53538e-23	91315	neuroticism.sensitivity	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0147991	0.266426336736693
3267	-	Base	1	0.00217839	0.00321679	0.0010384	-	17065.2	2335.35	2.72457e-13	91268	neuroticism.sensitivity	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0120474	0.180818267842024
3268	-	Base	1	0.00323272	0.00425807	0.00102535	-	20913.1	2349.43	5.51657e-19	91211	neuroticism.sensitivity	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0172944	0.186922934591544
3269	-	Base	1	0.00298364	0.00400721	0.00102358	-	19821.7	2317.94	1.21589e-17	91243	neuroticism.sensitivity	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0144259	0.206825224076141
3270	-	Base	1	0.00360266	0.00497007	0.00136741	-	22107.8	2353.3	5.75433e-21	91177	neuroticism.sensitivity	Soft-ImpOnly	10	Soft-ImpOnly:10	0.0131877	0.27318334508671
3271	-	Base	1	0.00348533	0.00461403	0.0011287	-	24106.7	2611.56	2.68652e-20	91279	neuroticism.sensitivity	Soft-ImpAll	1	Soft-ImpAll:1	0.0189094	0.184317323659133
3272	-	Base	1	0.00428199	0.00555827	0.00127628	-	26870.8	2624.55	1.33641e-24	91307	neuroticism.sensitivity	Soft-ImpAll	2	Soft-ImpAll:2	0.0114536	0.373855381714046
3273	-	Base	1	0.00431319	0.00543484	0.00112165	-	27052.1	2632.89	9.16346e-25	91294	neuroticism.sensitivity	Soft-ImpAll	3	Soft-ImpAll:3	0.0187658	0.22984311886517
3274	-	Base	1	0.00369314	0.00468745	0.000994309	-	25101.1	2638.8	1.86436e-21	91283	neuroticism.sensitivity	Soft-ImpAll	4	Soft-ImpAll:4	0.0256769	0.143831225732078
3275	-	Base	1	0.00330595	0.00430155	0.000995606	-	23234.4	2582.86	2.34918e-19	91208	neuroticism.sensitivity	Soft-ImpAll	5	Soft-ImpAll:5	0.0159356	0.207456888978137
3276	-	Base	1	0.0046594	0.00581842	0.00115903	-	27898.9	2612.06	1.25209e-26	91315	neuroticism.sensitivity	Soft-ImpAll	6	Soft-ImpAll:6	0.0210235	0.221628177991295
3277	-	Base	1	0.00285843	0.00389684	0.0010384	-	21824.1	2607.95	5.84634e-17	91268	neuroticism.sensitivity	Soft-ImpAll	7	Soft-ImpAll:7	0.014561	0.196307259116819
3278	-	Base	1	0.00418315	0.0052085	0.00102535	-	26454	2613.5	4.4107e-24	91211	neuroticism.sensitivity	Soft-ImpAll	8	Soft-ImpAll:8	0.0165858	0.252212736196023
3279	-	Base	1	0.003889	0.00491257	0.00102358	-	25227.7	2584.9	1.67744e-22	91243	neuroticism.sensitivity	Soft-ImpAll	9	Soft-ImpAll:9	0.0205236	0.189489173439358
3280	-	Base	1	0.00375172	0.00511914	0.00136741	-	25042.1	2612.31	9.13722e-22	91177	neuroticism.sensitivity	Soft-ImpAll	10	Soft-ImpAll:10	0.0157192	0.23867117919487
3281	-	Base	1	0.000330944	0.00145965	0.0011287	-	-1603.02	562.912	0.00440337	91279	neuroticism.sensitivity	LifetimeMDD	1	LifetimeMDD:1	0.00766083	0.0431994966602835
3282	-	Base	1	0.00139444	0.00267072	0.00127628	-	-3305.98	565.245	4.95261e-09	91307	neuroticism.sensitivity	LifetimeMDD	2	LifetimeMDD:2	0.0043487	0.320656747993653
3283	-	Base	1	0.000743067	0.00186472	0.00112165	-	-2416.98	566	1.95224e-05	91294	neuroticism.sensitivity	LifetimeMDD	3	LifetimeMDD:3	0.00733339	0.101326535204046
3284	-	Base	1	0.000670471	0.00166478	0.000994309	-	-2310.3	569.364	4.95607e-05	91283	neuroticism.sensitivity	LifetimeMDD	4	LifetimeMDD:4	0.0078922	0.0849536250981982
3285	-	Base	1	0.000448815	0.00144442	0.000995606	-	-1792.25	540.164	0.000906753	83708	neuroticism.sensitivity	LifetimeMDD	5	LifetimeMDD:5	0.00776604	0.0577920021014571
3286	-	Base	1	0.00107609	0.00223512	0.00115903	-	-2896.05	563.457	2.75065e-07	91315	neuroticism.sensitivity	LifetimeMDD	6	LifetimeMDD:6	0.00928203	0.115932613878645
