PRSPheno	SampleSize	pheno	meanp	meanratio	sdratio	meanr2	cvr2	meanthresh	meanlogp	sdthresh	sdlogp	sdsnp	meansnp	lower	upper
340	SoftImpAll	Full	maternalsmokingatbirth.baseline	2.3035281708274e-07	0.0847579784966356	0.0244936927240796	0.001773871	0.278643105573032	0.15967502	0.888093245191024	0.104280369458716	0.313135569698026	21832.745602522	53245.9	0.0367503407574395	0.132765616235832
341	SoftImpAll	Full	mother.age	0.00021919854828	0.0723203477038102	0.0322404702697779	0.0014818247	0.369715049226821	0.22408003	0.821459696676695	0.179832047771748	0.453861557897555	32988.4636032053	62125.7	0.00912902597504543	0.135511669432575
342	SoftImpAll	Full	mother.bronchitis	0.00021933506999	0.0709871259787875	0.0282698222763418	0.0014790914	0.372526712852285	0.13188504	1.02687663210367	0.0948460137228433	0.43161653459726	23185.4118121719	46464.3	0.0155782743171575	0.126395977640418
343	SoftImpAll	Full	mother.severedepression	1.532451675134e-07	0.152578978608401	0.057576986635428	0.003143795	0.299230300850699	0.29652503	0.920899297282563	0.388121547022038	0.653595884650215	48171.1834077179	60748.3	0.0397280848029618	0.26542987241384
344	SoftImpAll	Full	neuroticism.anxious	1.06203000006482e-16	0.233301332773247	0.0730247518563541	0.004779363	0.181690110212838	0.17683004	0.850773489628725	0.124940390829665	0.313526654657058	24194.3057077027	56159.3	0.0901728191347926	0.376429846411701
345	SoftImpAll	Full	neuroticism.fedup	3.99369848462358e-32	0.37283210991193	0.0831426489325381	0.00775347	0.168856419856828	0.16000003	0.860731792727959	0.0886028537350933	0.260812397718165	18796.89808216	54163.2	0.209872518004156	0.535791701819705
346	SoftImpAll	Full	neuroticism.guilt	3.693435872449e-27	0.27736797538739	0.0491266315121863	0.005770594	0.104794523266433	0.23925504	0.836858437689627	0.289873287881681	0.442783229252234	36056.25808665	59982.1	0.181079777623505	0.373656173151276
347	SoftImpAll	Full	neuroticism.irritability	1.74485402543416e-19	0.269760777547427	0.0589137585344744	0.005668281	0.22560381139398	0.21900502	0.787922358627781	0.152881826544417	0.38629674984677	29061.0660506458	63005	0.154289810819858	0.385231744274997
348	SoftImpAll	Full	neuroticism.loneliness	7.96326732812844e-23	0.302058083492363	0.0781380567353261	0.006194908	0.12231357332666	0.30497002	0.689326805883178	0.288701436266684	0.429773412261539	36154.1805950571	71825.5	0.148907492291124	0.455208674693602
349	SoftImpAll	Full	neuroticism.miserableness	1.11528535772862e-41	0.405018728988161	0.0724253018753018	0.008416724	0.0929631022795876	0.24126002	0.708621619376898	0.140411465591515	0.33166813837467	25758.0483700403	68209.5	0.26306513731257	0.546972320663753
350	SoftImpAll	Full	neuroticism.moodswings	5.75404024971062e-43	0.448077690371086	0.106444586716956	0.009206049	0.0888226734070949	0.18786001	0.776050342411035	0.0802840375846275	0.24497104723896	17307.9236539543	60449.9	0.239446300405852	0.656709080336319
351	SoftImpAll	Full	neuroticism.nerves	5.13516145235155e-14	0.20237352567416	0.0649912984075379	0.004163842	0.20844822095967	0.18777502	0.753797648617011	0.0621946611946145	0.172994541122964	13440.9919954675	61187.4	0.074990580795386	0.329756470552934
352	SoftImpAll	Full	neuroticism.nervous	7.17856025765346e-18	0.198035286767428	0.049639313895251	0.004123392	0.218498986133936	0.210795045	1.11288701351825	0.308597889312743	0.694141269070062	43569.6304500687	49993	0.100742231532736	0.29532834200212
353	SoftImpAll	Full	neuroticism.sensitivity	8.38307617194e-24	0.230297441069008	0.05997852967833	0.004727899	0.10239588494274	0.22669002	0.750007269973024	0.143658499854503	0.355102503224949	26724.6910978926	65189.5	0.112739522899481	0.347855359238534
354	SoftImpAll	Full	neuroticism.tense	1.02907013470202e-26	0.323901416794786	0.0753090517468942	0.006687381	0.127707762892209	0.10530506	1.10816176216452	0.0811610893662337	0.365641363641558	20834.2907739994	40359.5	0.176295675370873	0.471507158218699
355	SoftImpAll	Full	neuroticism.worrytoolong	1.91439497974895e-13	0.135742399567585	0.0336983617420584	0.002826565	0.209400940368115	0.164075045	0.980989894534018	0.141755840174624	0.50320017635642	29391.6331148093	51528.6	0.0696936105531505	0.201791188582019
356	SoftImpAll	Full	neuroticismscore.baseline	1.05639787037548e-58	0.532455572726343	0.0858885613056073	0.01108898	0.0892939633470827	0.19836002	0.777928660267057	0.114300731525809	0.289078093738856	22068.9319252705	61253.9	0.364113992567353	0.700797152885334
357	SoftImpAll	Full	nvehicles.baseline	3.6673183702e-06	0.0388454115020502	0.00925527011158502	0.0008206946	0.267047220283247	0.14123005	0.964338933835954	0.0988436362027448	0.351557558170558	22711.8732142463	48832.7	0.0207050820833436	0.0569857409207569
358	SoftImpAll	Full	otheractivity.baseline	0.054699227	0.00993548704991853	0.00515829596789816	0.00021011363	0.497784947838031	0.222255025	0.94879985302579	0.285859628205973	0.597732359546132	36999.414851379	56223.7	-0.000174773047161866	0.0200457471469989
359	SoftImpAll	Full	otherqualifications.baseline	0.0051735186765	0.0242278846925335	0.0137672777083481	0.0004972359	0.523695227467176	0.117230045	1.32992591691074	0.104972015290861	0.92400491448352	28196.0801877771	40762.2	-0.00275597961582876	0.0512117490008957
360	SoftImpAll	Full	physworkinjob.baseline	0.00047967989105	0.0487585656033941	0.0168178755541998	0.0010304131	0.364690587615573	0.37119002	1.08248248572135	0.44351282933392	1.11997902563202	55742.1064910141	66239.5	0.0157955295171624	0.0817216016896258
361	SoftImpAll	Full	Psypsy	8.75923627056271e-26	0.395820977018681	0.128304511483115	0.00803799	0.122375301108324	0.20773003	0.820702668569766	0.15628581552258	0.394041227490711	29433.7574641016	60596.3	0.144344134511775	0.647297819525587
362	SoftImpAll	Full	self.bronchitis	3.266740145576e-06	0.163357188818312	0.0780611265269715	0.003256511	0.286719420314613	0.12565506	1.06930860902777	0.123872499806151	0.406976840985921	25830.722358592	43569.7	0.0103573808254482	0.316356996811176
363	SoftImpAll	Full	self.highbloodpressure	9.83666441154e-07	0.0701568996100711	0.0267819478334088	0.0014440936	0.259979818374237	0.11126506	1.12629716126307	0.10042480337824	0.429822439449445	24119.9549449091	40780.1	0.0176642818565899	0.122649517363552
364	SoftImpAll	Full	self.stroke	0.01228724309	0.0713086240237277	0.0370191821602817	0.0014424788	0.43222124506584	0.14222506	1.04465401547446	0.126043935814295	0.465556563211173	28726.2528081892	46966.8	-0.0012489730104245	0.14386622105788
365	SoftImpAll	Full	SelfRepDep	1.8802567249908e-13	0.328455867479511	0.0780632448299862	0.006778727	0.127876316873084	0.26508502	0.722315657837968	0.279019412939916	0.347143437017594	32051.1109296109	66415.4	0.175451907612738	0.481459827346284
366	SoftImpAll	Full	sibling.bronchitis	0.0019311557619	0.103769943055419	0.0317384786609456	0.0022274684	0.333251703898631	0.203440025	1.09352290056735	0.29343785066007	0.772704156978935	38623.0318081783	51138.5	0.0415625248799652	0.165977361230872
367	SoftImpAll	Full	sibling.highbloodpressure	0.0012429057491	0.037992280917486	0.0193113895785803	0.0007709641	0.362998955277614	0.20589005	1.36001256835382	0.309676746908956	1.21716949415693	44205.8315747042	48349.9	0.000141957343468745	0.0758426044915033
368	SoftImpAll	Full	sibling.nbrothers	1.5100398151828e-06	0.0474428869216158	0.0188923297056815	0.0009693476	0.311454133980764	0.22373502	0.882848493747738	0.283484347958287	0.488421893822557	34734.0098264255	57494.2	0.01041392069848	0.0844718531447515
369	SoftImpAll	Full	sibling.severedepression	8.68097337511555e-10	0.20400142120687	0.102778342449325	0.004011506	0.249442012763358	0.27862003	0.858406105744913	0.382550385420451	0.516402096062939	43163.3580590451	59828.4	0.00255587000619298	0.405446972407547
370	SoftImpAll	Full	smokingexpoutside.baseline	0.0005820728149	0.026527205266409	0.0156342555420912	0.0005276124	0.368433244537521	0.054505065	1.59196990827919	0.05706776042421	0.680507531835285	18749.1390809759	24922.5	-0.00411593559608981	0.0571703461289078
371	SoftImpAll	Full	sports.baseline	4.98304849e-07	0.059560561171177	0.0190209806842039	0.0012117138	0.144469630545769	0.20394003	0.802440917510706	0.143166610471864	0.350402660778853	26757.8233120708	60792.8	0.0222794390301373	0.0968416833122167
372	SoftImpAll	Full	stress.closerelativedeath	0.0037503379	0.0457056668970541	0.0182619914486077	0.0009225666	0.303097102018776	0.08654506	1.49726572375598	0.107722444473965	0.884507782836468	26711.3614453975	32285.4	0.00991216365778311	0.0814991701363251
373	SoftImpAll	Full	stress.finance	8.70000466888976e-10	0.239093280289726	0.0864760766162032	0.004894383	0.2586961762055	0.19685004	0.864403013640176	0.17332497849737	0.39399902047564	31438.0143324394	57284.5	0.0696001701219677	0.408586390457484
374	SoftImpAll	Full	stressbinary	1.9423419838014e-08	0.0979301582674624	0.0360153585929911	0.001998685	0.26549897862207	0.187305025	1.00417994078913	0.151334044586257	0.708225434862796	32398.3944705084	55349.6	0.0273400554251998	0.168520261109725
375	SoftImpAll	Full	townsend	4.54323860506256e-09	0.0795516908132074	0.0188425208807426	0.0016755331	0.265088105864244	0.21212502	0.737030796767309	0.115921081842594	0.254499458946149	21556.7941909016	64028.3	0.0426203498869519	0.116483031739463
376	SoftImpAll	Full	trauma	2.49515556634356e-12	0.406689071726828	0.147172918908493	0.008241337	0.227903047645061	0.14109504	0.995200875830147	0.0893136794325508	0.4499992880859	22909.0076277627	48841.6	0.118230150666183	0.695147992787474
377	SoftImpAll	Full	unabletowork.baseline	5.518093915078e-10	0.240313886156704	0.0670463004408224	0.004949919	0.194469777217969	0.15119004	1.0204876822243	0.140074813815104	0.478760777766532	29394.4255682755	48531.6	0.108903137292692	0.371724635020716
378	SoftImpAll	Full	years.currenthousing.baseline	0.00143919890764	0.0277921137060272	0.0129216024067705	0.0005851291	0.482054589082598	0.13755005	1.22792594895462	0.161737909079274	0.652540714227452	35139.4131134195	42292.2	0.002465772988757	0.0531184544232974
